Hour,Best_Action,Best_Bill
0,-0.20648333333333327,0.0
1,-0.20003333333333329,0.0
2,-0.21126666666666666,0.0
3,-0.20461666666666664,0.0
4,-0.19861666666666666,0.0
5,-0.19306666666666664,0.0
6,-0.26165,0.0
7,-0.3523,0.0
8,-0.6499333333333333,-0.03239473355325866
9,-0.2410833333333333,-0.18267186591568135
10,-0.5469,-0.5037711417659037
11,-0.1833333333333333,-0.9429525218340555
12,-0.17295,-1.1863185139714645
13,-0.3027333333333333,-1.4090292754030587
14,-0.30065,-1.53623579277816
15,-0.15995,-1.59662876373438
16,-0.13651666666666665,-1.6772196043756777
17,-0.183,-1.730788627604304
18,-0.19526666666666664,-1.730788627604304
19,-0.17075,-1.730788627604304
20,-0.18185,-1.730788627604304
21,-0.1799,-1.730788627604304
22,-0.19468333333333326,-1.730788627604304
23,-0.18703333333333327,-1.730788627604304
24,-0.1670333333333333,-1.730788627604304
25,-0.15451666666666666,-1.730788627604304
26,-0.16716666666666666,-1.730788627604304
27,-0.15045,-1.730788627604304
28,-0.16576666666666665,-1.730788627604304
29,-0.14995,-1.730788627604304
30,-0.1575,-1.730788627604304
31,-0.3306666666666666,-1.730788627604304
32,-0.6217666666666666,-1.8422870014864665
33,-0.1434,-2.1109477891654977
34,-0.2524166666666666,-2.479803075513599
35,-0.15631666666666666,-2.9129470410263574
36,-0.21058333333333326,-3.375088994859996
37,-0.12656666666666666,-3.8380731345039587
38,-0.25795,-4.287064703535563
39,-0.14886666666666665,-4.66011217387328
40,-0.3550166666666666,-4.964734402364435
41,-0.2714333333333333,-5.133786160246705
42,-0.3690833333333333,-5.133786160246705
43,-0.3787833333333333,-5.133786160246705
44,-0.2843833333333333,-5.133786160246705
45,-0.2484333333333333,-5.133786160246705
46,-0.2424166666666666,-5.133786160246705
47,-0.17300000000000001,-5.133786160246705
48,-0.2480833333333333,-5.133786160246705
49,-0.294,-5.133786160246705
50,-0.2789,-5.133786160246705
51,-0.2473,-5.133786160246705
52,-0.2595166666666666,-5.133786160246705
53,-0.2688833333333333,-5.133786160246705
54,-0.2814166666666666,-5.133786160246705
55,-0.32799999999999996,-5.133786160246705
56,-0.41795,-5.248712878187839
57,-0.2570833333333333,-5.521960437789924
58,-0.1788833333333333,-5.8967222933822985
59,-0.1561333333333333,-6.336977674024837
60,-0.18366666666666664,-6.804976031582431
61,-0.15526666666666664,-7.275028639806926
62,-0.2682166666666666,-7.722409768007767
63,-0.34575,-8.114118343441035
64,-0.2408333333333333,-8.416193697760686
65,-0.3118,-8.58372445712745
66,-1.52965,-8.58372445712745
67,-0.15748912280701763,-8.41613533344324
68,0.0,-8.375134416776573
69,0.0,-8.355497916776574
70,0.0,-8.341269416776573
71,0.0,-8.327965000109906
72,-0.2864333333333333,-8.327965000109906
73,-0.2031,-8.327965000109906
74,-0.2967166666666666,-8.327965000109906
75,-0.2788666666666666,-8.327965000109906
76,-0.2838666666666666,-8.327965000109906
77,-0.5923833333333332,-8.327965000109906
78,-0.3330666666666666,-8.327965000109906
79,-0.3163,-8.327965000109906
80,-0.13625,-8.327965000109906
81,-0.13051666666666664,-8.33600208614139
82,-0.13375,-8.350881591174147
83,-0.1594,-8.379855776414676
84,-0.1713,-8.406753192856893
85,-0.3439166666666666,-8.47409199509941
86,-0.23735,-8.513987875099168
87,-0.1286333333333333,-8.554138049569987
88,-0.1404333333333333,-8.560806558603554
89,-0.21501666666666666,-8.561076562518087
90,-0.1769333333333333,-8.561076562518087
91,-0.2562,-8.561076562518087
92,-0.2783,-8.561076562518087
93,-0.31025,-8.561076562518087
94,-0.1515333333333333,-8.561076562518087
95,-0.2657,-8.561076562518087
96,-0.15215,-8.561076562518087
97,-0.2535333333333333,-8.561076562518087
98,-0.2575833333333333,-8.561076562518087
99,-0.14885,-8.561076562518087
100,-0.2568,-8.561076562518087
101,-0.2572666666666666,-8.561076562518087
102,-0.44911666666666655,-8.561076562518087
103,-0.3903166666666665,-8.561076562518087
104,-0.4776166666666666,-8.565140526546832
105,-0.4250833333333333,-8.63869274820572
106,-0.48575,-8.733871672924293
107,-0.4183833333333333,-8.956951390602788
108,-0.21816666666666665,-9.109412921009675
109,-0.2629,-9.276606976783741
110,-0.20626666666666665,-9.635075542975105
111,-0.11791666666666666,-9.918090706660049
112,-0.1292,-9.959902199543158
113,-0.19161666666666666,-10.0579764499772
114,-0.30475,-10.0579764499772
115,-0.30965,-10.0579764499772
